"User","Content","Date","URL","Coordinates","Place"
"HoracioTraveler","Estoy listo para #ahorcarme","2011-05-14 23:13:14","https://twitter.com/HoracioTraveler/status/69540803625762816",NA,NA
"HoracioTraveler","Se daño la grua; quedo atollada la tractomula con la carga encima y el camión remolque reventó un eje. Voy a #ahorcarme","2011-05-12 01:28:52","https://twitter.com/HoracioTraveler/status/68487774914887682",NA,NA
"HoracioTraveler","Que caló; voy a #ahorcarme","2011-05-05 04:32:02","https://twitter.com/HoracioTraveler/status/65997155218882561",NA,NA
"HoracioTraveler","@Marcellapeinado Prefiero #ahorcarme","2011-04-28 20:47:40","https://twitter.com/HoracioTraveler/status/63705966503407616",NA,NA
"olenenaquedices","buena pregunta @palotes_pedro!! pero esq a mi un mes santo no me cabe eh...q es una semana y he acabao pa ahorcarme y casi sin vooz!jajaja","2011-04-25 20:47:24","https://twitter.com/olenenaquedices/status/62618733880934400",NA,NA
"HoracioTraveler","Que clase de día tan complicado y no es ni medio día. Definitivamente voy a #ahorcarme","2011-04-25 16:13:30","https://twitter.com/HoracioTraveler/status/62549807813767168",NA,NA
"mariaelevada","A punto de #ahorcarme","2011-04-23 01:03:28","https://twitter.com/mariaelevada/status/61596011574996995",NA,NA
"mariaelevada","@luchoposada ni para #ahorcarme jajajaja!","2011-04-17 23:41:24","https://twitter.com/mariaelevada/status/59763420400070656",NA,NA
"mariaelevada","Una soga para #ahorcarme por faaaaavor!","2011-04-17 03:35:39","https://twitter.com/mariaelevada/status/59459984605458432",NA,NA
"mariaelevada","Hoy me despido SIN síntomas de #empolaridad y con 0 ganas de #ahorcarme , que maravilla!!!...  #twitteroff","2011-04-15 07:14:22","https://twitter.com/mariaelevada/status/58790249786126336",NA,NA
"HoracioTraveler","No son ni las 10 am y ya necesito #ahorcarme","2011-04-14 14:47:59","https://twitter.com/HoracioTraveler/status/58542018904850433",NA,NA
"HoracioTraveler","@mariaaamoron @josejposada @eduacaballero @Marcellapeinado No tengo mi soga cerca para #ahorcarme; toca dormir.","2011-04-14 05:48:56","https://twitter.com/HoracioTraveler/status/58406362048237568",NA,NA
"HoracioTraveler","@Marcellapeinado Que rico esta rinitis que me esta consumiendo, Me provoca #ahorcarme","2011-04-11 20:17:57","https://twitter.com/HoracioTraveler/status/57537892884545536",NA,NA
"HoracioTraveler","@mariaaamoron Voy por mi soga a #ahorcarme","2011-04-05 03:54:19","https://twitter.com/HoracioTraveler/status/55116027951980544",NA,NA
"mariaelevada","Con este aburrimiento y este calor tan hp, me resulta mejor #ahorcarme!!","2011-03-27 21:24:30","https://twitter.com/mariaelevada/status/52118824257994752",NA,NA
"mjrubiosa_","ojala pierda el rela madrid y pueda ahorcarme esta noche","2011-03-16 19:42:05","https://twitter.com/mjrubiosa_/status/48106782970753024",NA,NA
"mariaelevada","Si @josejposada no me habla ya el sabe que voy a hacer #ahorcarme","2011-03-11 20:28:30","https://twitter.com/mariaelevada/status/46306524867469312",NA,NA
"HoracioTraveler","Uno mas y soy totalmente capaz de ahorcarme @josejposada","2011-02-20 06:05:07","https://twitter.com/HoracioTraveler/status/39203879618875392",NA,NA
"maikrussa","@RicardoSulbaran eso es mas bien como lo que me estoy repitiendo para no ahorcarme o ahorcarlos o limpiar","2011-02-05 19:11:21","https://twitter.com/maikrussa/status/33965921701728256",NA,NA
"nikoarrieta","Estaba entre ahorcarme en el baño o venir a twitter.. la cuerda se rompió, nota mental: demandar a la empresa de cuerdas.","2010-12-12 21:44:40","https://twitter.com/nikoarrieta/status/14073171900637185",NA,NA
"travieza_J442","No es nuestro aniversario o ningún otro día especial; anoche me lanzó contra la pared y comenzó a ahorcarme. Parecía una pesadilla, pero de","2010-12-02 21:12:23","https://twitter.com/travieza_J442/status/10441168718405632",NA,NA
"SelofiliusBlack","No voy a tirar la toalla, voy a ahorcarme con ella.","2010-11-12 17:45:57","https://twitter.com/SelofiliusBlack/status/3141459721064448",NA,NA
"maikrussa","Pensando seriamente ahorcarme con el cable del microfono","2010-11-06 14:53:00","https://twitter.com/maikrussa/status/923610231349248",NA,NA
"maikrussa","@Campanita1000 coño torta de piña! me vendria super bien! pero bueno  no cambies el tema! ven a ahorcarme RAINAU","2010-10-30 23:45:37","https://twitter.com/maikrussa/status/29227528869",NA,NA
"SelofiliusBlack","No voy a tirar la toalla, voy ahorcarme con ella.","2010-10-09 21:42:01","https://twitter.com/SelofiliusBlack/status/26878497322",NA,NA
"dhanna","@niiissaa uy diosito no me hagas sentir peor de lo q ya me siento, en un rato iré por la servilleta para ahorcarme por los lamentos.","2010-08-03 02:22:53","https://twitter.com/dhanna/status/20187412237",NA,NA
"SHELINESKYE","No lo llames asi, lo entiendo y no quieres ahorcarme, no te conviene.  - Encoge de hombros y lo vuelve a guardar, ella tampoco usaba pero siempre era bueno tener, por si acaso.-  Al parecer no te funciona demasiado...","2019-12-28 04:03:47","https://twitter.com/SHELINESKYE/status/1210773313288491008",NA,NA
"oh_my_yoongi","ahorita me estoy muriendo de la ternura pero en unas horas estaré con el cable usb a punto de ahorcarme","2019-12-26 19:04:20","https://twitter.com/oh_my_yoongi/status/1210275168620298240",NA,NA
"SHELINESKYE","Ganas de ahorcarme con papel higiénico. ¿Tu?","2019-12-24 23:00:29","https://twitter.com/SHELINESKYE/status/1209609821932134400",NA,NA
"arriqui24","@byemaletin A mí me dan ganas de ahorcarme con la gomilla de las bragas xd","2019-12-22 00:10:09","https://twitter.com/arriqui24/status/1208540191876624395",NA,NA
"SHELINESKYE","Si claro, golpeemos a la gatita indefensa sin razon.  Al menos una cita antes de ahorcarme de tal manera, no pido mucho.","2019-12-19 02:20:26","https://twitter.com/SHELINESKYE/status/1207485811530309634",NA,NA
"oh_my_yoongi","COMO LE PUEDEN HACER ESTO A MI DÉBIL CORAZÓN, ESTOY A PUNTO DE AGARRAR EL CABLE USB Y AHORCARME  https://t.co/j0cJw805oX","2019-12-17 20:01:57","https://twitter.com/oh_my_yoongi/status/1207028178604249089",NA,NA
"AgustinaLocke","Me preguntaron cómo venía mí martes e hice el gesto de ahorcarme con el cargador del teléfono. Ustedes bien?","2019-12-17 18:27:51","https://twitter.com/AgustinaLocke/status/1207004496741748737",NA,NA
"powerfulkingian","Quiero ahorcarme YA","2019-12-15 11:50:03","https://twitter.com/powerfulkingian/status/1206179609441636354",NA,NA
"avocadooo0__","Feministas: ¡No queremos maltratos!  Also feministas (en la cama): PERO CACHETEAME O AHORCARME, PUTA MADRE, Y DIME QUE SOY TUYA.","2019-12-14 16:09:36","https://twitter.com/avocadooo0__/status/1205882541951143937",NA,NA
"itsnarak","Me tocará poco los cojones cuando le digo a mi madre que me quiero hacer algo en el pelo y me suelta “pero para que quieres llamar tanto la atención?” Perdona amiga llamar la atención sería ahorcarme en la puerta del Corte Inglés y si no lo hago es porque teñirme me tranquiliza","2019-12-14 10:22:05","https://twitter.com/itsnarak/status/1205795084870070272",NA,NA
"Luumoya7","Q aburrido coger con un flaco q te trata como una princesa jajajs no queres, no se, pegarme ahorcarme ALGO porfi? Grax","2019-12-13 14:50:45","https://twitter.com/Luumoya7/status/1205500309356843010",NA,NA
"Desafinad0","Si se trata de hacer un mundo mejor sólo se me ocurre ahorcarme.","2019-12-09 20:44:16","https://twitter.com/Desafinad0/status/1204139723733770241",NA,NA
"xssalmighty","Puede Shawn mendes ahorcarme con una de sus manotas? Gracias.","2019-12-09 04:47:24","https://twitter.com/xssalmighty/status/1203898918242783233",NA,NA
"innrtete","@707lovebot SAME DIOS QUIERO AHORCARME AHORCAME PIR FAVORR Y MÁTAME","2019-12-09 01:20:16","https://twitter.com/innrtete/status/1203846793865441280",NA,NA
"innrtete","Las vistas... quiero ahorcarme hasta morir https://t.co/ZRutPjVoMv","2019-12-09 01:18:05","https://twitter.com/innrtete/status/1203846244239650816",NA,NA
"exblonda","Termine la teoría ahora queda la práctica y ahorcarme con una sábana","2019-12-09 01:00:16","https://twitter.com/exblonda/status/1203841758129541120",NA,NA
"oh_my_yoongi","se de antemano que yoongi en el meet &amp; greet va a saludar así :]👋 y ahora no me lo puedo sacar de la mente, QUE ALGUIEN ME PASE EL CABLE USB PARA AHORCARME  #BTSxJingleBall #KIISJingleBall #KIISBTSEntry @BTS_twt  https://t.co/1huS0ib1Pq","2019-12-07 01:51:34","https://twitter.com/oh_my_yoongi/status/1203129894399406083",NA,NA
"paranoicamila","me había comprado una pollera y uñas y todo para mañana y ahora solo tengo muchas ganas de ahorcarme o de llamar a mi psicologa llorando","2019-12-07 00:26:09","https://twitter.com/paranoicamila/status/1203108396460920834",NA,NA
"FORMID0W0S","Si se hartan de que Deku \"llore siempre\" no me imagino las ganas de ahorcarme me tuvieran si pasan un día conmigo","2019-12-04 17:07:31","https://twitter.com/FORMID0W0S/status/1202273235053752320",NA,NA
"tearxsuga","faltan 2 meses para cumplir 17 quiero ahorcarme","2019-12-04 00:00:01","https://twitter.com/tearxsuga/status/1202014656975519745",NA,NA
"fzpjay","Amigos yo ya me había olvidado que no vi a Earth y Tul y ya me lo recordaron. Neta tengo unas ganas de ahorcarme.","2019-12-03 04:34:29","https://twitter.com/fzpjay/status/1201721342061473793",NA,NA
"powerfulkingian","escuchar reggaeton a esta hora me dan ganas de ahorcarme por no haber salido","2019-12-01 07:50:14","https://twitter.com/powerfulkingian/status/1201045827411726336",NA,NA
"oh_my_yoongi","como que namjoon estaba ensayando persona para los melon??? osea gente, lo veía venir pero NO ME ALTEREN MÁS DE LO QUE YA ESTOY, PORQUE ESTOY A PUNTO DE AHORCARME CON EL CABLE USB  https://t.co/ko6dMQvX56","2019-11-29 03:08:20","https://twitter.com/oh_my_yoongi/status/1200250109881008128",NA,NA
"quinovp","@merylynnn Lo que si había es un examen de 2 horitas que habría preferido ahorcarme xd","2019-11-28 14:27:50","https://twitter.com/quinovp/status/1200058723651248129",NA,NA
"powerfulkingian","Estos días del orto me dan ganas de ahorcarme en el árbol del patio la puta madre","2019-11-25 19:05:43","https://twitter.com/powerfulkingian/status/1199041493039812608",NA,NA
"catacerca","-Hey, ¿a dónde vas? -A la ferretería a comprarme una escalera y una soga con los que ahorcarme, harto de esta sociedad deshumanizada de consumidores compulsivos. -Pero, hombre, espérate a comprarlos en el Black Friday y te ahorras unos euros.","2019-11-25 15:40:30","https://twitter.com/catacerca/status/1198989846917857283",NA,NA
"DonkhodeHelio","Pues si está mejor compartir fotos de las ideas que me gustan en lugar de seguir pensando en ahorcarme, ¿ya ven?","2019-11-24 04:36:42","https://twitter.com/DonkhodeHelio/status/1198460408316624896",NA,NA
"muyevil","@2_ene Prefiero ahorcarme!","2019-11-21 23:59:39","https://twitter.com/muyevil/status/1197665909747437568",NA,NA
"oh_my_yoongi","la facha, esas poses, su preciosa cara, su existencia misma que me provoca ahorcarme con el cable usb???? +10000000000000000000000000000 puntos al cuadrado https://t.co/EkVMUmPEcr","2019-11-19 18:49:52","https://twitter.com/oh_my_yoongi/status/1196863177968930816",NA,NA
"arriqui24","@mi_Niklaus Jajaja Mira, entre la falta de H de mi teclado y ahora que encima escribo fatal estoy pir ahorcarme con la gomilla de las bragas 😂","2019-11-17 22:24:10","https://twitter.com/arriqui24/status/1196192330400878592",NA,NA
"itscircustime","A seguir redactando o ahorcarme con el cargador del portátil 😁","2019-11-14 17:30:27","https://twitter.com/itscircustime/status/1195031250215620613",NA,NA
"answeetlarrie","no sé de donde mierda voy a sacar plata para pagarme otra entrada y viaje, estoy por ahorcarme","2019-11-13 13:50:44","https://twitter.com/answeetlarrie/status/1194613569054269441",NA,NA
"mamoneos","Tú tan de izquierdas y yo tan de ahorcarme.","2019-11-11 08:07:10","https://twitter.com/mamoneos/status/1193802331734892545",NA,NA
"lacunxa","estoy a nada de ahorcarme por las decisiones de mierda q tomo","2019-11-09 23:29:24","https://twitter.com/lacunxa/status/1193309645512888323",NA,NA
"lacunxa","NO HIJO DE PUTA ACA NO LA CANTO ESTOY POR AHORCARME #1016FinDeGira","2019-11-09 21:05:20","https://twitter.com/lacunxa/status/1193273390158749698",NA,NA
"btsoutlist","@seokrm EL FINAL ME DAN GANAS DE AHORCARME MERI, DE AHORCARME","2019-11-09 01:59:47","https://twitter.com/btsoutlist/status/1192985103187746816",NA,NA
"Espinete_Oscuro","Esta cuenta ya no funciona. Antes escribía que me iba a ahorcarme y recibía fotos de tetas","2019-11-08 22:06:37","https://twitter.com/Espinete_Oscuro/status/1192926424644169728",NA,NA
"1_5707","Hace rato estaba en el trabajo intentando ahorcarme con mis audífonos y llegó una compañerita y me preguntó si también me gustaba que me ahorcaran mientras guiaba un ojo. Por reírme casi me ahogo de verdad. 😂 🤣","2019-11-08 06:05:37","https://twitter.com/1_5707/status/1192684579867561985",NA,NA
"powerfulkingian","La noche de estudio salió mal. Se convirtió en una guerra conmigo mismo y estoy por ahorcarme","2019-11-06 07:44:18","https://twitter.com/powerfulkingian/status/1191984638224478208",NA,NA
"oh_my_yoongi","cada vez que me acuerdo de la gran herida que me dejó love alarm ME DAN GANAS DE AHORCARME CON EL CABLE USB","2019-11-03 03:53:01","https://twitter.com/oh_my_yoongi/status/1190839268891152384",NA,NA
"oh_my_yoongi","ESTOY A PUNTO DE AHORCARME CON TODOS LOS CABLES USB HABIDOS Y POR HABER https://t.co/D3Uy94SAhT","2019-11-01 19:46:34","https://twitter.com/oh_my_yoongi/status/1190354464630288384",NA,NA
"ynmind","quiero ahorcarme pero si me ahorca el mejor https://t.co/kPwLO1iWvU","2019-10-28 20:14:03","https://twitter.com/ynmind/status/1188911826798546944",NA,NA
"supermarylicius","No encuentro en que palo ahorcarme... entre los que responsabilizan a Maduro de lo que sucede en Latam y los que culpan a Guaidó  #yosivoto https://t.co/HGRb4T1lzm","2019-10-28 19:55:23","https://twitter.com/supermarylicius/status/1188907132407681024",NA,NA
"AgustinaLocke","Me puse hasta un cinto por si pinta ahorcarme en el baño mas tarde","2019-10-28 12:14:58","https://twitter.com/AgustinaLocke/status/1188791263438495744",NA,NA
"fzpjay","Kiero ahorcarme mañana inicio practicas.","2019-10-28 06:04:34","https://twitter.com/fzpjay/status/1188698050845216768",NA,NA
"kimingyu_co","man, yo real estoy viendo master chef para no ahorcarme con todo lo que está pasando, 2019 te odio tanto","2019-10-28 03:53:07","https://twitter.com/kimingyu_co/status/1188664969279225856",NA,NA
"fzpjay","Estuve haciendo una búsqueda y no encuentro mis fancams del SS7 quiero ahorcarme.","2019-10-26 12:06:53","https://twitter.com/fzpjay/status/1188064451691311105",NA,NA
"Haroooold27","Me sale mejor ahorcarme y ya","2019-10-24 02:03:04","https://twitter.com/Haroooold27/status/1187187722454228993",NA,NA
"1_5707","Voy a desayunar margaritas. A ver si no llego al trabajo con ganas de ahorcarme con el cable del teclado.","2019-10-21 17:33:14","https://twitter.com/1_5707/status/1186334642284171264",NA,NA
"tearxsuga","encima me re puede tae con el pañuelo en el cuello no queres ahorcarme con el ahre","2019-10-17 00:58:39","https://twitter.com/tearxsuga/status/1184634794770083847",NA,NA
"1_5707","@Carmen_Hern @LIRIO_AG Estiy a dos de ahorcarme con la credencial. Son horribles. 😂 🤣 😂 (hoy hice esa broma y un compañerito se espantó, a ver si no me llama la psicóloga mañana 🤣) Yo hoy hize como 25 horas y aun me quedan como 20.☠️☠️☠️","2019-10-11 05:23:02","https://twitter.com/1_5707/status/1182527003158818816",NA,NA
"Omsito","@ghoficial Ahorcarme 🤣","2019-10-10 22:56:47","https://twitter.com/Omsito/status/1182429802185265152",NA,NA
"oh_my_yoongi","ESTOY A PUNTO DE AHORCARME CON UN CABLE USB DESPUÉS DE LAS FOTOS DE NAMJOON, JUNGKOOK Y JIHOPE CARAJO  AHORA COMO QUIEREN QUE ME CONCENTRE EN EL EXÁMEN","2019-10-09 14:59:22","https://twitter.com/oh_my_yoongi/status/1181947264492806146",NA,NA
"pupupuwo","No puedo dormir con mi perra roncando no se si ahorcarme a mi o a ella","2019-10-09 04:52:26","https://twitter.com/pupupuwo/status/1181794526471610368",NA,NA
"bluenlonesxme","me cansé de tener cosas que no se las conté a nadie acumuladas unas ganas de ponerme en pedo y detallar las veces que estuve a nada de ahorcarme con luces de navidad","2019-10-06 22:42:10","https://twitter.com/bluenlonesxme/status/1180976572293103616",NA,NA
"blaircharade","dios le escribí porque no encuentro de qué palo ahorcarme y el muy maldito me respondió al tiro","2019-10-05 00:07:04","https://twitter.com/blaircharade/status/1180273161461518337",NA,NA
"Elchymou","@Asgane1 Voy a por una cuerda para ahorcarme","2019-10-01 17:49:35","https://twitter.com/Elchymou/status/1179091001576693760",NA,NA
"Elchymou","0-2 en el Bernabéu contra el Brujas. Y 3-0 contra PSG en Champions.  Voy a ahorcarme un rato.","2019-10-01 17:37:35","https://twitter.com/Elchymou/status/1179087982097321984",NA,NA
